heldout_fold,row_index,source_fp,flood_bin,flood_fraction,valid_pixels,flood_pixels,sar_path,flood_mask_path
fp1,77,fp2,10-25%,0.24791982715027813,65259,16179,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_24_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_24_47.tif
fp1,78,fp7,10-25%,0.209320068359375,65536,13718,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_24_63.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_24_63.tif
fp1,79,fp7,25-50%,0.296173095703125,65536,19410,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_24_64.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_24_64.tif
fp1,80,fp7,25-50%,0.3680877685546875,65536,24123,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_24_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_24_67.tif
fp1,81,fp3,1-5%,0.04115927910375061,57484,2366,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_25_23.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_25_23.tif
fp1,82,fp6,1-5%,0.04115927910375061,57484,2366,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_25_23.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_25_23.tif
fp1,83,fp3,10-25%,0.10462633451957296,8430,882,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_25_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_25_24.tif
fp1,84,fp6,10-25%,0.10462633451957296,8430,882,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_25_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_25_24.tif
fp1,85,fp3,1-5%,0.017091930167256745,65528,1120,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_25_27.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_25_27.tif
fp1,86,fp3,10-25%,0.11717581713309122,65534,7679,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_25_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_25_28.tif
fp1,87,fp2,25-50%,0.2666015625,65536,17472,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_25_43.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_25_43.tif
fp1,88,fp2,25-50%,0.3893890380859375,65536,25519,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_25_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_25_44.tif
fp1,89,fp2,25-50%,0.30206330311632024,65526,19793,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_25_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_25_45.tif
fp1,90,fp2,10-25%,0.17935023118829257,65531,11753,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_25_46.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_25_46.tif
fp1,91,fp2,25-50%,0.304229736328125,65536,19938,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_25_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_25_47.tif
fp1,92,fp7,25-50%,0.26751708984375,65536,17532,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_25_64.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_25_64.tif
fp1,93,fp7,25-50%,0.2662506103515625,65536,17449,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_25_65.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_25_65.tif
fp1,94,fp7,10-25%,0.2048187255859375,65536,13423,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_25_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_25_67.tif
fp1,95,fp4,1-5%,0.04874401001129323,65526,3194,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_26_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_26_19.tif
fp1,96,fp6,1-5%,0.04874401001129323,65526,3194,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_19.tif
fp1,97,fp4,10-25%,0.11906473169911153,65393,7786,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_26_20.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_26_20.tif
fp1,98,fp6,10-25%,0.11906473169911153,65393,7786,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_20.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_20.tif
fp1,99,fp6,5-10%,0.08710056642086139,65499,5705,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_21.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_21.tif
fp1,100,fp3,5-10%,0.09691004806591898,65535,6351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_22.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_22.tif
fp1,101,fp6,5-10%,0.09691004806591898,65535,6351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_22.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_22.tif
fp1,102,fp3,25-50%,0.431186616971483,57685,24873,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_24.tif
fp1,103,fp6,25-50%,0.431186616971483,57685,24873,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_24.tif
fp1,104,fp3,>50%,0.8517922794117647,8704,7414,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_25.tif
fp1,105,fp6,>50%,0.8517922794117647,8704,7414,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_26_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_26_25.tif
fp1,106,fp3,5-10%,0.06856950871245095,65481,4490,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_26.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_26.tif
fp1,107,fp3,1-5%,0.01584297444976953,65518,1038,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_27.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_27.tif
fp1,108,fp3,10-25%,0.10292097793242377,65526,6744,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_28.tif
fp1,109,fp3,25-50%,0.2736181709941842,65511,17925,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_26_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_26_29.tif
fp1,110,fp2,10-25%,0.1053009033203125,65536,6901,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_26_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_26_44.tif
fp1,111,fp2,10-25%,0.16032538192695694,65523,10505,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_26_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_26_45.tif
fp1,112,fp2,25-50%,0.2775548197091542,65533,18189,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_26_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_26_47.tif
fp1,113,fp7,25-50%,0.33441162109375,65536,21916,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_26_64.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_26_64.tif
fp1,114,fp7,5-10%,0.074188232421875,65536,4862,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_26_65.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_26_65.tif
fp1,115,fp7,5-10%,0.082763671875,65536,5424,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_26_66.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_26_66.tif
fp1,116,fp7,10-25%,0.1809844970703125,65536,11861,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_26_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_26_67.tif
fp1,117,fp4,0-1%,0.0,271,0,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_27_16.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_27_16.tif
fp1,118,fp5,0-1%,0.0,271,0,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_27_16.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_27_16.tif
fp1,119,fp4,10-25%,0.15284329039142605,64661,9883,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_27_17.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_27_17.tif
fp1,120,fp4,5-10%,0.08461727334110859,32582,2757,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_27_18.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_27_18.tif
fp1,121,fp6,5-10%,0.08461727334110859,32582,2757,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_18.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_18.tif
fp1,122,fp4,10-25%,0.11527896471737273,65528,7554,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_27_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_27_19.tif
fp1,123,fp6,10-25%,0.11527896471737273,65528,7554,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_19.tif
fp1,124,fp4,5-10%,0.08539566147265505,65460,5590,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_27_21.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_27_21.tif
fp1,125,fp6,5-10%,0.08539566147265505,65460,5590,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_21.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_21.tif
fp1,126,fp6,10-25%,0.18211379631467262,65503,11929,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_22.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_22.tif
fp1,127,fp3,5-10%,0.05089116767380822,65532,3335,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_23.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_23.tif
fp1,128,fp6,5-10%,0.05089116767380822,65532,3335,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_23.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_23.tif
fp1,129,fp3,25-50%,0.2566389249446438,65485,16806,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_24.tif
fp1,130,fp6,25-50%,0.2566389249446438,65485,16806,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_24.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_24.tif
fp1,131,fp3,>50%,0.7115228820132724,58015,41279,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_25.tif
fp1,132,fp6,>50%,0.7115228820132724,58015,41279,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_27_25.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_27_25.tif
fp1,133,fp3,5-10%,0.0820592249536107,65209,5351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_28.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_28.tif
fp1,134,fp3,25-50%,0.2870792948179806,65515,18808,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_29.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_29.tif
fp1,135,fp3,5-10%,0.077880859375,65536,5104,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/UAVSAR/tile_27_30.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp3/flood_mask/tile_27_30.tif
fp1,136,fp2,10-25%,0.1502532958984375,65536,9847,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_44.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_44.tif
fp1,137,fp2,10-25%,0.18609619140625,65536,12196,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_45.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_45.tif
fp1,138,fp2,>50%,0.6112645537362855,65533,40058,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_46.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_46.tif
fp1,139,fp2,5-10%,0.0511322021484375,65536,3351,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/UAVSAR/tile_27_47.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp2/flood_mask/tile_27_47.tif
fp1,140,fp7,5-10%,0.061370849609375,65536,4022,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_66.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_66.tif
fp1,141,fp7,0-1%,0.0013427734375,65536,88,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_67.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_67.tif
fp1,142,fp7,5-10%,0.0511627197265625,65536,3353,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/UAVSAR/tile_27_68.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp7/flood_mask/tile_27_68.tif
fp1,143,fp4,5-10%,0.07785665216395694,65505,5100,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_15.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_15.tif
fp1,144,fp5,5-10%,0.07785665216395694,65505,5100,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_28_15.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_28_15.tif
fp1,145,fp4,10-25%,0.13995839005470936,38933,5449,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_16.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_16.tif
fp1,146,fp5,10-25%,0.13995839005470936,38933,5449,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_28_16.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_28_16.tif
fp1,147,fp4,0-1%,0.0,344,0,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_17.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_17.tif
fp1,148,fp5,0-1%,0.0,344,0,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/UAVSAR/tile_28_17.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp5/flood_mask/tile_28_17.tif
fp1,149,fp4,1-5%,0.020329049784805105,65522,1332,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_18.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_18.tif
fp1,150,fp4,10-25%,0.21479638436584675,31751,6820,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_19.tif
fp1,151,fp6,10-25%,0.21479638436584675,31751,6820,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_28_19.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_28_19.tif
fp1,152,fp4,10-25%,0.1840293152149019,65495,12053,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/UAVSAR/tile_28_20.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp4/flood_mask/tile_28_20.tif
fp1,153,fp6,10-25%,0.1840293152149019,65495,12053,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/UAVSAR/tile_28_20.tif,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/2025_Tile_Data/Only_PNG_Data/fp6/flood_mask/tile_28_20.tif
